station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
749155,99999,1944,10,8,73.9000015258789,24,69.0999984741211,24,1019.5,24,,,91.4000015258789,24,4.4000000953674316,24,8.8999996185302734,,68.4000015258789,true,,,,,false,false,false,false,false,false
725510,14939,1944,7,18,79.0999984741211,24,65.5999984741211,24,1015.7999877929688,24,,,91.800003051757812,24,6.5,24,15.0,,70.300003051757812,true,,,,,false,false,false,false,false,false
724838,99999,1944,4,25,53.5,24,37.299999237060547,23,1015.2999877929688,24,,,21.899999618530273,24,6.4000000953674316,24,15.0,,40.299999237060547,true,,,0.0,,false,false,false,false,false,false
624050,99999,1944,9,27,88.5999984741211,24,50.200000762939453,24,1007.7999877929688,24,,,99.4000015258789,24,3.7000000476837158,24,7.0,,72.300003051757812,true,,,0.0,,false,false,false,false,false,false
725556,99999,1944,4,26,43.700000762939453,24,36.5,24,1018.2999877929688,24,,,99.4000015258789,24,9.1000003814697266,24,12.0,,37.400001525878906,true,,,0.0,,false,false,false,false,false,false
725570,14943,1944,11,8,45.900001525878906,24,42.900001525878906,24,1004.0,24,,,95.4000015258789,24,11.899999618530273,24,19.0,,42.400001525878906,true,,,,,true,true,true,true,true,true
710691,99999,1944,5,1,45.700000762939453,24,32.400001525878906,24,1011.0999755859375,24,,,87.9000015258789,24,11.300000190734863,24,15.899999618530273,,40.299999237060547,true,,,,,false,false,false,false,false,false
749238,99999,1944,3,8,77.5,24,45.299999237060547,24,1009.0999755859375,24,,,19.700000762939453,24,6.5999999046325684,24,20.0,,59.400001525878906,true,,,0.0,,false,false,false,false,false,false
722487,13935,1944,6,2,78.699996948242188,24,68.5999984741211,24,1013.2999877929688,24,,,52.799999237060547,24,3.0999999046325684,24,7.0,,68.4000015258789,true,,,0.0,,false,false,false,false,false,false
719350,99999,1944,10,19,42.5,24,32.900001525878906,24,1014.4000244140625,24,,,15.699999809265137,24,6.6999998092651367,24,9.8999996185302734,,37.400001525878906,true,,,0.0,,false,false,false,false,false,false
726815,24106,1944,5,6,65.5,24,37.0,24,1012.2999877929688,24,,,24.200000762939453,24,5.8000001907348633,24,14.0,,45.299999237060547,true,,,0.0,,false,false,false,false,false,false
432960,99999,1944,8,12,74.199996948242188,24,66.9000015258789,24,1007.4000244140625,24,,,44.0,24,7.3000001907348633,24,15.0,,67.300003051757812,true,,,0.079999998211860657,,false,false,false,false,false,false
718680,99999,1944,7,17,62.0,24,53.900001525878906,24,1009.0,24,,,19.899999618530273,24,7.9000000953674316,24,18.100000381469727,,49.299999237060547,true,,,0.0,,false,false,false,false,false,false
701160,26618,1944,2,17,9.0,24,1.7000000476837158,24,1012.5999755859375,24,,,16.200000762939453,24,27.399999618530273,24,35.900001525878906,,0.30000001192092896,true,,,,,false,false,false,false,false,false
602300,99999,1944,2,8,61.700000762939453,24,42.099998474121094,24,1024.5999755859375,24,,,45.299999237060547,24,5.8000001907348633,24,9.8999996185302734,,54.299999237060547,true,,,0.0,,false,false,false,false,false,false
749082,99999,1944,10,5,64.0999984741211,24,58.200000762939453,24,1022.2999877929688,24,,,54.400001525878906,24,3.0,24,13.0,,52.299999237060547,true,,,0.0,,true,true,true,true,true,true
606560,99999,1944,10,27,65.800003051757812,24,35.0,24,1012.2000122070312,24,,,99.4000015258789,24,7.4000000953674316,24,13.0,,52.299999237060547,true,,,0.0,,false,false,false,false,false,false
419770,99999,1944,9,24,83.9000015258789,24,78.699996948242188,24,1006.7999877929688,24,,,99.4000015258789,24,3.0999999046325684,24,8.0,,79.300003051757812,true,,,0.0,,false,false,false,false,false,false
749444,99999,1944,12,21,82.0,24,75.199996948242188,24,1006.5999755859375,24,,,99.4000015258789,24,2.4000000953674316,24,8.8999996185302734,,74.300003051757812,true,,,0.0,,false,false,false,false,false,false
411960,99999,1944,12,27,67.800003051757812,24,63.0,24,1014.0999755859375,24,,,57.0,24,7.0999999046325684,24,9.8999996185302734,,60.400001525878906,false,,,0.0,,false,false,false,false,false,false
723555,99999,1944,4,25,67.199996948242188,24,44.099998474121094,24,1010.7000122070312,24,,,99.4000015258789,24,8.8000001907348633,24,22.899999618530273,,60.299999237060547,true,,,0.0,,false,false,false,false,false,false
747320,99999,1944,8,19,73.300003051757812,24,61.0,24,1014.9000244140625,24,,,99.4000015258789,24,8.3999996185302734,24,22.0,,64.4000015258789,true,,,,,false,false,false,false,false,false
723825,23131,1944,3,3,44.799999237060547,24,38.0,24,1015.5,24,,,13.5,24,9.6999998092651367,24,16.899999618530273,,38.299999237060547,true,,,0.0,,false,false,false,false,false,false
726196,14610,1944,11,7,41.400001525878906,24,30.100000381469727,24,1020.0,24,,,53.400001525878906,24,9.0,24,14.0,,33.400001525878906,true,,,0.0,,false,false,false,false,false,false
723556,99999,1944,5,24,75.9000015258789,24,67.4000015258789,24,1009.0999755859375,24,,,57.200000762939453,24,7.1999998092651367,24,13.0,,67.300003051757812,true,,,0.0,,false,false,false,false,false,false
724836,23208,1944,8,16,67.199996948242188,24,53.099998474121094,24,1012.0999755859375,24,,,10.5,24,9.5,24,14.0,,55.400001525878906,true,,,0.0,,false,false,false,false,false,false
746410,99999,1944,8,3,90.0999984741211,24,65.9000015258789,23,1004.0999755859375,24,,,99.4000015258789,24,9.6000003814697266,24,15.899999618530273,,80.199996948242188,true,,,0.0,,false,false,false,false,false,false
722970,23129,1944,11,20,55.799999237060547,24,45.0,24,1021.0999755859375,24,,,8.8999996185302734,24,5.3000001907348633,24,14.0,,45.299999237060547,true,,,0.0,,false,false,false,false,false,false
749188,99999,1944,1,14,24.100000381469727,24,19.399999618530273,24,1018.5999755859375,23,,,10.0,24,2.0,24,4.0999999046325684,,21.399999618530273,true,,,,,false,false,false,false,false,false
424750,99999,1944,5,2,94.300003051757812,24,43.900001525878906,24,1002.0999755859375,24,,,37.200000762939453,24,7.9000000953674316,24,21.0,,78.0999984741211,false,,,0.0,,false,false,false,false,false,false
722055,99999,1944,8,23,79.800003051757812,24,72.699996948242188,24,1017.0999755859375,24,,,33.400001525878906,24,5.6999998092651367,24,12.0,,72.300003051757812,true,,,0.0,,false,false,false,false,false,false
42610,99999,1944,9,29,32.700000762939453,24,27.399999618530273,24,1015.7000122070312,24,,,29.399999618530273,24,2.7000000476837158,24,8.8999996185302734,,25.299999237060547,true,,,,,false,false,false,false,false,false
749193,99999,1944,9,1,44.700000762939453,24,29.700000762939453,24,1001.2000122070312,24,,,19.899999618530273,24,5.8000001907348633,24,14.0,,33.400001525878906,true,,,0.0,,false,false,false,false,false,false
722680,23009,1944,7,25,81.800003051757812,24,53.400001525878906,24,1006.7000122070312,24,,,99.4000015258789,24,7.3000001907348633,24,13.0,,68.4000015258789,true,,,0.0,,false,false,false,false,false,false
749169,99999,1944,2,9,48.799999237060547,24,40.900001525878906,24,1017.9000244140625,24,,,10.100000381469727,24,3.5,24,8.0,,38.299999237060547,true,,,0.0,,false,false,false,false,false,false
749031,99999,1944,12,26,78.5999984741211,24,,,1009.4000244140625,24,,,99.4000015258789,24,6.1999998092651367,24,11.100000381469727,,75.4000015258789,true,,,,,false,false,false,false,false,false
943350,99999,1944,8,18,73.0999984741211,24,46.799999237060547,24,1016.0999755859375,24,,,99.4000015258789,24,5.1999998092651367,24,12.0,,61.299999237060547,true,,,0.0,,false,false,false,false,false,false
722725,99999,1944,2,7,51.0,24,46.200000762939453,24,1015.7999877929688,24,,,99.4000015258789,24,4.0,24,21.0,,40.299999237060547,true,,,,,false,false,false,false,false,false
726071,14606,1944,9,11,58.900001525878906,24,45.799999237060547,24,1023.7999877929688,24,,,20.899999618530273,24,2.7999999523162842,24,7.0,,43.299999237060547,true,,,0.0,,false,false,false,false,false,false
31350,99999,1944,1,23,40.299999237060547,24,34.900001525878906,24,989.79998779296875,24,,,7.5,24,18.399999618530273,24,28.899999618530273,,37.0,false,,,0.079999998211860657,,false,false,false,false,false,false
43820,99999,1944,12,30,23.100000381469727,24,20.399999618530273,24,1000.0999755859375,24,,,4.0999999046325684,24,24.100000381469727,24,47.0,,19.399999618530273,true,,,,,false,false,false,false,false,false
745430,99999,1944,3,6,35.0,24,25.100000381469727,24,1011.5,24,,,91.5,24,19.600000381469727,24,28.0,,28.399999618530273,true,,,,,false,false,false,false,false,false
423390,99999,1944,7,3,90.199996948242188,24,75.0,24,999.0,24,,,99.4000015258789,24,6.1999998092651367,24,12.0,,75.9000015258789,false,,,0.43000000715255737,,false,false,false,false,false,false
749082,99999,1944,1,14,32.5,24,24.700000762939453,24,1026.4000244140625,24,,,25.200000762939453,24,1.7000000476837158,24,2.9000000953674316,,25.299999237060547,true,,,,,true,true,true,true,true,true
745940,13705,1944,7,4,73.5,24,53.599998474121094,24,1022.5999755859375,24,,,76.5999984741211,24,7.4000000953674316,24,11.100000381469727,,61.299999237060547,true,,,0.0,,false,false,false,false,false,false
722786,23104,1944,10,17,73.4000015258789,24,35.299999237060547,24,1014.4000244140625,24,,,24.600000381469727,24,1.7999999523162842,24,5.0999999046325684,,59.400001525878906,true,,,0.0,,false,false,false,false,false,false
916100,99999,1944,11,4,83.5,24,73.9000015258789,24,1005.7999877929688,24,,,99.4000015258789,24,8.1999998092651367,24,14.0,,80.199996948242188,true,,,0.0,,false,false,false,false,false,false
785201,99999,1944,12,6,70.5,24,59.200000762939453,24,1009.4000244140625,24,,,99.4000015258789,24,4.0,24,8.8999996185302734,,59.400001525878906,true,,,0.0,,false,false,false,false,false,false
43820,99999,1944,3,2,21.299999237060547,24,17.299999237060547,24,1019.2999877929688,24,,,2.0,24,17.399999618530273,24,22.899999618530273,,18.299999237060547,true,,,,,false,false,false,false,false,false
722977,93184,1944,10,6,62.299999237060547,24,55.799999237060547,24,1017.7999877929688,24,,,6.8000001907348633,24,5.5999999046325684,24,9.8999996185302734,,55.400001525878906,true,,,0.0,,false,false,false,false,false,false
711896,99999,1944,12,27,3.9000000953674316,24,-6.4000000953674316,24,1013.5,24,,,20.100000381469727,24,13.600000381469727,24,22.0,,-0.60000002384185791,true,,,0.0,,false,false,false,false,false,false
749459,99999,1944,10,17,58.900001525878906,24,31.799999237060547,24,1014.7000122070312,24,,,43.5,24,9.6999998092651367,24,19.0,,51.299999237060547,true,,,0.0,,false,false,false,false,false,false
427040,99999,1944,4,6,79.699996948242188,24,58.0,24,1007.2999877929688,24,,,33.200000762939453,24,5.0999999046325684,24,9.8999996185302734,,68.4000015258789,true,,,0.0,,false,false,false,false,false,false
723030,13714,1944,8,20,73.5,24,57.799999237060547,24,1025.699951171875,24,,,48.900001525878906,24,3.4000000953674316,24,7.0,,59.400001525878906,true,,,0.0,,false,false,false,false,false,false
749441,99999,1944,8,18,69.9000015258789,24,61.5,24,1018.0,24,,,99.4000015258789,24,5.5999999046325684,24,15.0,,62.400001525878906,true,,,0.0,,false,false,false,false,false,false
722359,13978,1944,4,6,51.0,24,35.0,24,1025.300048828125,24,,,6.3000001907348633,24,6.1999998092651367,24,12.0,,38.299999237060547,true,,,0.0,,false,false,false,false,false,false
719460,99999,1944,6,19,55.900001525878906,24,43.400001525878906,21,1018.0999755859375,24,,,14.199999809265137,24,7.8000001907348633,24,14.0,,47.299999237060547,true,,,0.0,,false,false,false,false,false,false
722423,12923,1944,8,1,87.199996948242188,24,78.5,24,1013.0,24,,,99.4000015258789,24,8.3999996185302734,24,12.0,,84.4000015258789,true,,,0.0,,false,false,false,false,false,false
749161,99999,1944,9,21,79.199996948242188,24,56.400001525878906,24,1014.5999755859375,24,,,99.4000015258789,24,8.1999998092651367,24,12.0,,66.4000015258789,true,,,0.0,,false,false,false,false,false,false
781180,12714,1944,3,30,78.9000015258789,24,67.800003051757812,24,1015.7000122070312,24,,,99.4000015258789,24,13.399999618530273,24,15.899999618530273,,75.4000015258789,true,,,0.0,,false,false,false,false,false,false
722785,23111,1944,2,18,49.200000762939453,24,36.799999237060547,24,1016.2000122070312,24,,,26.899999618530273,24,4.4000000953674316,24,9.8999996185302734,,39.400001525878906,true,,,0.0,,false,false,false,false,false,false
723530,13967,1944,8,30,72.199996948242188,24,65.699996948242188,23,1008.9000244140625,24,,,80.0,24,15.100000381469727,24,29.899999618530273,,63.299999237060547,true,,,,,false,false,false,false,false,false
722520,99999,1944,6,5,85.0,24,72.5,24,1009.2999877929688,24,,,99.4000015258789,24,9.8999996185302734,24,15.0,,79.300003051757812,true,,,0.0,,false,false,false,false,false,false
911700,22508,1944,7,6,74.5999984741211,24,66.5,24,1017.5,24,,,99.4000015258789,24,6.0,24,13.0,,69.300003051757812,true,,,,,false,false,false,false,false,false
723520,13902,1944,8,10,88.5999984741211,24,59.400001525878906,24,1011.0999755859375,24,,,99.4000015258789,24,8.3999996185302734,24,15.899999618530273,,74.300003051757812,true,,,0.0,,false,false,false,false,false,false
726071,14606,1944,11,9,33.5,24,27.399999618530273,24,1021.7999877929688,24,,,13.899999618530273,24,4.6999998092651367,24,8.8999996185302734,,26.399999618530273,true,,,0.0,,false,false,false,false,false,false
722700,23044,1944,11,12,55.900001525878906,24,29.899999618530273,24,1010.0999755859375,24,,,99.4000015258789,24,3.4000000953674316,24,12.0,,43.299999237060547,true,,,0.0,,false,false,false,false,false,false
749064,99999,1944,9,28,72.5999984741211,24,54.900001525878906,24,1015.7000122070312,24,,,99.4000015258789,24,7.9000000953674316,24,14.0,,62.400001525878906,true,,,0.0,,false,false,false,false,false,false
723555,99999,1944,7,30,81.0,24,69.800003051757812,24,1010.0999755859375,24,,,80.0,24,7.9000000953674316,24,28.0,,70.300003051757812,true,,,,,false,false,false,false,false,false
619010,99999,1944,4,4,66.4000015258789,24,64.4000015258789,24,1017.2000122070312,24,,,83.4000015258789,24,16.700000762939453,24,22.0,,64.4000015258789,true,,,,,true,true,true,true,true,true
722436,12906,1944,3,11,60.5,24,58.099998474121094,24,1015.2000122070312,24,,,7.5,24,9.8999996185302734,24,15.899999618530273,,56.299999237060547,true,,,,,true,true,true,true,true,true
943670,99999,1944,10,16,75.9000015258789,24,70.199996948242188,24,1011.5,24,,,83.699996948242188,24,8.8000001907348633,24,16.899999618530273,,70.300003051757812,true,,,0.0,,false,false,false,false,false,false
749102,99999,1944,6,23,50.799999237060547,24,49.700000762939453,24,1011.9000244140625,24,,,3.9000000953674316,24,9.5,24,13.0,,44.400001525878906,true,,,,,true,true,true,true,true,true
725196,14717,1944,12,15,25.0,24,17.799999237060547,24,1015.4000244140625,24,,,5.0,24,6.3000001907348633,24,12.0,,18.299999237060547,false,,,0.039999999105930328,,false,false,false,false,false,false
702070,26627,1944,8,24,51.599998474121094,24,48.900001525878906,24,997.29998779296875,24,,,11.699999809265137,24,11.0,24,16.899999618530273,,48.400001525878906,true,,,,,false,false,false,false,false,false
749411,99999,1944,4,21,83.5999984741211,24,77.699996948242188,24,1008.4000244140625,24,,,99.4000015258789,24,5.0,24,9.8999996185302734,,79.300003051757812,true,,,0.0,,false,false,false,false,false,false
725570,14943,1944,1,16,25.0,24,18.200000762939453,24,1023.9000244140625,24,,,57.200000762939453,24,6.5,24,9.8999996185302734,,14.399999618530273,true,,,0.0,,false,false,false,false,false,false
627210,99999,1944,6,15,92.9000015258789,24,59.5,24,1005.2999877929688,24,,,83.5,24,16.200000762939453,24,28.0,,78.300003051757812,true,,,0.0,,false,false,false,false,false,false
603900,99999,1944,8,20,81.4000015258789,24,59.599998474121094,24,1011.7000122070312,24,,,87.800003051757812,24,6.5,24,12.0,,70.300003051757812,true,,,0.0,,true,true,true,true,true,true
749097,99999,1944,7,20,75.0,24,58.5,24,1017.5999755859375,24,,,91.699996948242188,24,7.5999999046325684,24,13.0,,65.300003051757812,true,,,,,false,false,false,false,false,false
940560,99999,1944,6,28,79.0,24,73.5999984741211,24,1009.7000122070312,24,,,91.5999984741211,24,1.7999999523162842,24,5.0999999046325684,,72.300003051757812,true,,,,,false,false,false,false,false,false
722785,23111,1944,5,12,77.699996948242188,24,43.799999237060547,24,1013.7000122070312,24,,,25.700000762939453,24,1.0,24,6.0,,62.400001525878906,true,,,0.0,,false,false,false,false,false,false
749124,99999,1944,4,5,35.0,24,35.0,24,1006.7000122070312,24,,,3.7999999523162842,24,41.900001525878906,24,53.0,,32.400001525878906,true,,,,,true,true,true,true,true,true
725101,14712,1944,2,22,33.599998474121094,24,30.399999618530273,24,1019.7000122070312,24,,,21.899999618530273,24,3.2000000476837158,24,9.8999996185302734,,28.399999618530273,true,,,,,true,true,true,true,true,true
916010,99999,1944,8,19,82.5999984741211,24,75.800003051757812,24,1007.7000122070312,24,,,83.5,24,6.0,24,19.0,,77.4000015258789,true,,,,,false,false,false,false,false,false
723408,13814,1944,10,13,55.299999237060547,24,38.400001525878906,24,1018.9000244140625,24,,,60.900001525878906,24,6.0999999046325684,24,9.8999996185302734,,43.299999237060547,true,,,0.0,,false,false,false,false,false,false
915030,99999,1944,6,8,77.5999984741211,24,75.0,24,1008.0999755859375,24,,,88.0,24,10.100000381469727,24,18.100000381469727,,75.4000015258789,true,,,,,false,false,false,false,false,false
749188,99999,1944,2,13,27.5,24,21.100000381469727,24,1013.7000122070312,24,,,60.0,24,5.9000000953674316,24,16.899999618530273,,22.5,true,,,,,false,false,false,false,false,false
162700,99999,1944,3,19,45.900001525878906,24,38.099998474121094,24,1021.7000122070312,24,,,56.5,24,3.5999999046325684,24,8.0,,38.299999237060547,true,,,0.0,,true,true,true,true,true,true
423390,99999,1944,12,23,63.099998474121094,24,37.200000762939453,24,1015.2999877929688,24,,,99.4000015258789,24,4.0999999046325684,24,7.0,,46.900001525878906,false,,,0.0,,false,false,false,false,false,false
724635,23067,1944,8,24,73.199996948242188,24,62.400001525878906,24,1012.7000122070312,24,,,57.299999237060547,24,12.100000381469727,24,29.899999618530273,,65.300003051757812,true,,,0.0,,false,false,false,false,false,false
725115,14711,1944,9,5,74.300003051757812,24,64.0,24,1004.4000244140625,24,,,40.200000762939453,24,3.4000000953674316,24,14.0,,65.300003051757812,true,,,0.0,,false,false,false,false,false,false
594310,99999,1944,8,6,77.199996948242188,24,75.800003051757812,24,1002.5999755859375,24,,,4.1999998092651367,24,5.8000001907348633,24,12.0,,75.4000015258789,true,,,,,true,true,true,true,true,true
412880,99999,1944,10,2,79.5,24,69.300003051757812,24,1010.0,24,,,80.4000015258789,24,6.4000000953674316,24,11.100000381469727,,72.300003051757812,true,,,0.0,,false,false,false,false,false,false
722545,99999,1944,7,23,84.199996948242188,24,70.800003051757812,24,1013.5999755859375,24,,,95.699996948242188,24,7.0,24,14.0,,75.4000015258789,true,,,0.0,,false,false,false,false,false,false
722595,13911,1944,9,9,70.9000015258789,24,55.200000762939453,24,1014.9000244140625,24,,,32.900001525878906,24,3.4000000953674316,24,8.0,,58.299999237060547,true,,,0.0,,false,false,false,false,false,false
690110,99999,1944,10,21,53.599998474121094,24,24.299999237060547,24,1018.0999755859375,24,,,22.399999618530273,24,3.4000000953674316,24,8.8999996185302734,,33.400001525878906,true,,,0.0,,false,false,false,false,false,false
724835,23206,1944,11,2,58.400001525878906,24,51.799999237060547,24,1016.2000122070312,24,,,12.199999809265137,24,4.3000001907348633,24,8.0,,54.299999237060547,true,,,0.0,,false,false,false,false,false,false
724586,13922,1944,4,30,61.599998474121094,24,51.799999237060547,24,1008.2999877929688,24,,,65.0,24,13.899999618530273,24,22.0,,52.299999237060547,false,,,0.0099999997764825821,,false,false,false,false,false,false
749056,99999,1944,2,2,63.299999237060547,24,61.400001525878906,24,1019.2000122070312,24,,,20.700000762939453,24,4.3000001907348633,24,8.8999996185302734,,60.299999237060547,true,,,,,true,true,true,true,true,true
746710,13806,1944,11,23,41.599998474121094,24,34.5,24,1014.4000244140625,24,,,32.099998474121094,24,7.4000000953674316,24,16.899999618530273,,35.400001525878906,true,,,0.0,,true,true,true,true,true,true
723865,23112,1944,7,25,87.300003051757812,24,28.5,24,1006.7000122070312,24,,,29.799999237060547,24,5.4000000953674316,24,15.899999618530273,,70.300003051757812,true,,,0.0,,false,false,false,false,false,false
702220,99999,1944,3,19,2.0999999046325684,24,-7.9000000953674316,24,1014.5999755859375,24,,,29.799999237060547,24,5.3000001907348633,24,9.8999996185302734,,-14.600000381469727,true,,,0.0,,false,false,false,false,false,false
718150,99999,1944,11,11,42.599998474121094,24,37.5,24,1020.2999877929688,24,,,6.5,24,15.0,24,28.0,,30.399999618530273,true,,,,,false,false,false,false,false,false
747540,13934,1944,11,10,57.400001525878906,24,42.5,24,1017.5,24,,,48.900001525878906,24,3.7000000476837158,24,6.0,,43.299999237060547,true,,,0.0,,false,false,false,false,false,false
424160,99999,1944,8,4,86.699996948242188,24,79.0999984741211,24,1001.5999755859375,24,,,91.699996948242188,24,2.4000000953674316,24,8.8999996185302734,,78.300003051757812,true,,,,,false,false,false,false,false,false
722423,12923,1944,2,7,65.199996948242188,24,64.199996948242188,24,1019.0,24,,,33.700000762939453,24,6.4000000953674316,24,12.0,,62.400001525878906,true,,,0.0,,true,true,true,true,true,true
747960,12804,1944,1,27,66.5999984741211,24,59.599998474121094,24,1025.5999755859375,24,,,26.399999618530273,24,8.3000001907348633,24,11.100000381469727,,56.299999237060547,false,,,0.0,,false,false,false,false,false,false
749175,99999,1944,2,10,47.400001525878906,24,38.700000762939453,24,1026.5999755859375,24,,,17.399999618530273,24,6.1999998092651367,24,15.899999618530273,,38.299999237060547,true,,,0.0,,false,false,false,false,false,false
594310,99999,1944,7,12,85.5999984741211,24,76.5,24,1004.7999877929688,24,,,83.800003051757812,24,2.5999999046325684,24,4.0999999046325684,,79.300003051757812,true,,,0.0,,true,true,true,true,true,true
749302,99999,1944,12,19,50.099998474121094,24,46.700000762939453,24,1022.2000122070312,24,,,95.300003051757812,24,2.0,24,7.0,,45.299999237060547,true,,,0.0,,true,true,true,true,true,true
619010,99999,1944,7,20,58.400001525878906,24,58.400001525878906,24,1019.0999755859375,24,,,0.20000000298023224,24,8.8000001907348633,24,12.0,,57.400001525878906,true,,,,,true,true,true,true,true,true
724010,13740,1944,5,20,71.0,24,58.799999237060547,24,1015.7999877929688,24,,,55.400001525878906,24,4.5999999046325684,24,9.8999996185302734,,59.400001525878906,true,,,0.0,,true,true,true,true,true,true
724586,13922,1944,9,6,66.199996948242188,24,55.200000762939453,24,1019.0999755859375,24,,,99.4000015258789,24,6.0999999046325684,24,12.0,,56.299999237060547,false,,,0.0,,false,false,false,false,false,false
747880,12810,1944,8,6,83.800003051757812,24,76.0,24,1016.4000244140625,24,,,99.4000015258789,24,7.5,24,14.0,,76.300003051757812,false,,,0.0,,false,false,false,false,false,false
724510,13985,1944,8,19,73.0,24,57.200000762939453,24,1015.2999877929688,24,,,99.4000015258789,24,14.399999618530273,24,20.0,,63.299999237060547,true,,,,,false,false,false,false,false,false
749438,99999,1944,3,24,76.4000015258789,24,73.699996948242188,24,1009.2000122070312,24,,,95.5,24,2.2999999523162842,24,8.8999996185302734,,69.300003051757812,true,,,,,false,false,false,false,false,false
747750,13846,1944,11,12,60.5,24,49.5,24,1019.7000122070312,24,,,80.300003051757812,24,3.7999999523162842,24,9.8999996185302734,,51.299999237060547,true,,,0.0,,false,false,false,false,false,false
704540,25704,1944,4,15,36.799999237060547,24,34.900001525878906,24,1012.2000122070312,24,,,8.8000001907348633,24,18.399999618530273,24,22.899999618530273,,35.400001525878906,true,,,,,false,false,false,false,false,false
749249,99999,1944,3,1,70.9000015258789,24,59.599998474121094,24,1013.4000244140625,24,,,52.799999237060547,24,1.7000000476837158,24,6.0,,57.400001525878906,true,,,0.0,,false,false,false,false,false,false
722595,13911,1944,10,27,67.699996948242188,24,51.200000762939453,24,1029.300048828125,24,,,22.0,24,5.1999998092651367,24,8.0,,57.400001525878906,true,,,0.0,,false,false,false,false,false,false
749096,99999,1944,11,22,45.299999237060547,24,34.299999237060547,24,1021.0,24,,,29.700000762939453,24,8.5,24,13.0,,40.299999237060547,true,,,0.0,,true,true,true,true,true,true
421820,99999,1944,3,22,68.800003051757812,24,57.5,24,1014.0,24,,,41.299999237060547,24,4.8000001907348633,24,9.8999996185302734,,59.0,false,,,0.0099999997764825821,,false,false,false,false,false,false
691174,99999,1944,10,29,51.900001525878906,24,30.899999618530273,24,1012.9000244140625,24,,,61.099998474121094,24,12.199999809265137,24,20.0,,45.299999237060547,true,,,0.0,,false,false,false,false,false,false
822810,99999,1944,12,13,82.199996948242188,24,73.0999984741211,24,1008.7000122070312,24,,,99.4000015258789,24,5.5999999046325684,24,15.0,,77.4000015258789,true,,,0.0,,false,false,false,false,false,false
914900,99999,1944,11,10,80.9000015258789,24,70.199996948242188,24,1008.2999877929688,24,,,99.4000015258789,24,9.8000001907348633,24,15.899999618530273,,77.4000015258789,true,,,0.0,,false,false,false,false,false,false
945750,99999,1944,1,30,70.0999984741211,24,68.5999984741211,23,1013.2000122070312,24,,,67.699996948242188,24,4.6999998092651367,24,9.8999996185302734,,61.299999237060547,true,,,,,false,false,false,false,false,false
749110,99999,1944,5,11,70.199996948242188,24,59.400001525878906,24,1019.0999755859375,24,,,83.800003051757812,24,17.200000762939453,24,26.0,,61.299999237060547,true,,,,,false,false,false,false,false,false
999999,13739,1944,2,29,35.799999237060547,24,29.700000762939453,24,1010.9000244140625,23,1009.4000244140625,23,3.7000000476837158,24,8.0,24,15.899999618530273,,33.099998474121094,true,,,,,true,true,true,true,true,true
749210,99999,1944,12,7,19.700000762939453,24,14.0,24,1011.0,24,,,18.600000381469727,24,2.7999999523162842,24,9.8999996185302734,,14.399999618530273,true,,,,,false,false,false,false,false,false
614210,99999,1944,3,8,73.0999984741211,24,36.0,24,1012.2999877929688,24,,,99.4000015258789,24,9.6999998092651367,24,15.899999618530273,,61.299999237060547,true,,,0.0,,false,false,false,false,false,false
725330,14827,1944,6,18,84.5,24,68.800003051757812,24,1014.5,24,,,80.199996948242188,24,9.3000001907348633,24,20.0,,75.4000015258789,true,,,0.0,,false,false,false,false,false,false
788610,99999,1944,1,10,79.5,24,70.9000015258789,24,1017.9000244140625,24,,,57.599998474121094,24,9.3999996185302734,24,13.0,,77.4000015258789,true,,,0.0,,false,false,false,false,false,false
749024,99999,1944,10,30,77.699996948242188,24,70.300003051757812,24,1012.0,24,,,72.300003051757812,24,2.2000000476837158,24,8.0,,65.300003051757812,true,,,0.0,,true,true,true,true,true,true
725900,99999,1944,5,25,53.599998474121094,24,43.700000762939453,24,1016.2000122070312,24,,,13.899999618530273,24,12.0,24,19.0,,46.400001525878906,true,,,0.0,,false,false,false,false,false,false
722588,99999,1944,2,9,56.099998474121094,24,50.099998474121094,24,1013.0999755859375,24,,,76.5999984741211,24,9.0,24,16.899999618530273,,49.299999237060547,true,,,0.0,,false,false,false,false,false,false
724010,13740,1944,3,3,41.799999237060547,24,22.299999237060547,24,1021.4000244140625,24,,,6.0,24,8.0,24,16.899999618530273,,29.299999237060547,true,,,0.0,,false,false,false,false,false,false
480080,99999,1944,7,22,79.199996948242188,24,76.300003051757812,24,1001.0,24,,,5.4000000953674316,24,1.0,24,4.0999999046325684,,75.4000015258789,true,,,,,true,true,true,true,true,true
749392,99999,1944,3,29,33.900001525878906,24,29.799999237060547,24,1025.5999755859375,24,,,12.899999618530273,24,16.799999237060547,24,22.899999618530273,,31.299999237060547,true,,,,,true,true,true,true,true,true
722347,99999,1944,6,12,75.199996948242188,24,72.300003051757812,24,1015.0,24,,,36.900001525878906,24,4.1999998092651367,24,14.0,,70.300003051757812,true,,,,,false,false,false,false,false,false
